organization_id,organization_name,organization_name_normalized,organization_name_search_key,organization_type_code,organization_level,parent_organization_id,province_name,management
BQP-DISTRICT-013990,Ban Chỉ huy Quân sự huyện Đầm Dơi,ban chỉ huy quân sự huyện đầm dơi,ban chi huy quan su huyen dam doi,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-013918,Cà Mau,BQP
BCA-DISTRICT-DEPARTMENT-013991,Đội Tổng hợp - Công an huyện Đầm Dơi,đội tổng hợp công an huyện đầm dơi,doi tong hop cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-013992,Đội An ninh - Công an huyện Đầm Dơi,đội an ninh công an huyện đầm dơi,doi an ninh cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-013993,Đội Điều tra tổng hợp - Công an huyện Đầm Dơi,đội điều tra tổng hợp công an huyện đầm dơi,doi dieu tra tong hop cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-013994,Đội Cảnh sát hình sự - Công an huyện Đầm Dơi,đội cảnh sát hình sự công an huyện đầm dơi,doi canh sat hinh su cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-013995,Đội Cảnh sát ĐTTP về kinh tế và ma túy - Công an huyện Đầm Dơi,đội cảnh sát đttp về kinh tế và ma túy công an huyện đầm dơi,doi canh sat dttp ve kinh te va ma tuy cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-013996,Đội Cảnh sát QLHC về TTXH - Công an huyện Đầm Dơi,đội cảnh sát qlhc về ttxh công an huyện đầm dơi,doi canh sat qlhc ve ttxh cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-013997,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Đầm Dơi,đội cảnh sát giao thông trật tự công an huyện đầm dơi,doi canh sat giao thong trat tu cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-013998,Đội Cảnh sát PCCC và CNCH - Công an huyện Đầm Dơi,đội cảnh sát pccc và cnch công an huyện đầm dơi,doi canh sat pccc va cnch cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-013999,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Đầm Dơi,đội cảnh sát thi hành án hình sự và http công an huyện đầm dơi,doi canh sat thi hanh an hinh su va http cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014000,Đội Kỹ thuật hình sự - Công an huyện Đầm Dơi,đội kỹ thuật hình sự công an huyện đầm dơi,doi ky thuat hinh su cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014001,Nhà tạm giữ - Công an huyện Đầm Dơi,nhà tạm giữ công an huyện đầm dơi,nha tam giu cong an huyen dam doi,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-013989,Cà Mau,BCA
BQP-DISTRICT-DEPARTMENT-014002,Ban Tham mưu - Ban Chỉ huy Quân sự huyện Đầm Dơi,ban tham mưu ban chỉ huy quân sự huyện đầm dơi,ban tham muu ban chi huy quan su huyen dam doi,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-013990,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014003,Ban Chính trị - Ban Chỉ huy Quân sự huyện Đầm Dơi,ban chính trị ban chỉ huy quân sự huyện đầm dơi,ban chinh tri ban chi huy quan su huyen dam doi,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-013990,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014004,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Đầm Dơi,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện đầm dơi,ban hau can ky thuat ban chi huy quan su huyen dam doi,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-013990,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014005,Ban Động viên - Ban Chỉ huy Quân sự huyện Đầm Dơi,ban động viên ban chỉ huy quân sự huyện đầm dơi,ban dong vien ban chi huy quan su huyen dam doi,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-013990,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014006,Ban Dân quân tự vệ - Ban Chỉ huy Quân sự huyện Đầm Dơi,ban dân quân tự vệ ban chỉ huy quân sự huyện đầm dơi,ban dan quan tu ve ban chi huy quan su huyen dam doi,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-013990,Cà Mau,BQP
BCA-DISTRICT-014007,Công an huyện Năm Căn,công an huyện năm căn,cong an huyen nam can,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-013917,Cà Mau,BCA
BQP-DISTRICT-014008,Ban Chỉ huy Quân sự huyện Năm Căn,ban chỉ huy quân sự huyện năm căn,ban chi huy quan su huyen nam can,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-013918,Cà Mau,BQP
BCA-DISTRICT-DEPARTMENT-014009,Đội Tổng hợp - Công an huyện Năm Căn,đội tổng hợp công an huyện năm căn,doi tong hop cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014010,Đội An ninh - Công an huyện Năm Căn,đội an ninh công an huyện năm căn,doi an ninh cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014011,Đội Điều tra tổng hợp - Công an huyện Năm Căn,đội điều tra tổng hợp công an huyện năm căn,doi dieu tra tong hop cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014012,Đội Cảnh sát hình sự - Công an huyện Năm Căn,đội cảnh sát hình sự công an huyện năm căn,doi canh sat hinh su cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014013,Đội Cảnh sát ĐTTP về kinh tế và ma túy - Công an huyện Năm Căn,đội cảnh sát đttp về kinh tế và ma túy công an huyện năm căn,doi canh sat dttp ve kinh te va ma tuy cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014014,Đội Cảnh sát QLHC về TTXH - Công an huyện Năm Căn,đội cảnh sát qlhc về ttxh công an huyện năm căn,doi canh sat qlhc ve ttxh cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014015,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Năm Căn,đội cảnh sát giao thông trật tự công an huyện năm căn,doi canh sat giao thong trat tu cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014016,Đội Cảnh sát PCCC và CNCH - Công an huyện Năm Căn,đội cảnh sát pccc và cnch công an huyện năm căn,doi canh sat pccc va cnch cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014017,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Năm Căn,đội cảnh sát thi hành án hình sự và http công an huyện năm căn,doi canh sat thi hanh an hinh su va http cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014018,Đội Kỹ thuật hình sự - Công an huyện Năm Căn,đội kỹ thuật hình sự công an huyện năm căn,doi ky thuat hinh su cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014019,Nhà tạm giữ - Công an huyện Năm Căn,nhà tạm giữ công an huyện năm căn,nha tam giu cong an huyen nam can,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014007,Cà Mau,BCA
BQP-DISTRICT-DEPARTMENT-014020,Ban Tham mưu - Ban Chỉ huy Quân sự huyện Năm Căn,ban tham mưu ban chỉ huy quân sự huyện năm căn,ban tham muu ban chi huy quan su huyen nam can,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-014008,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014021,Ban Chính trị - Ban Chỉ huy Quân sự huyện Năm Căn,ban chính trị ban chỉ huy quân sự huyện năm căn,ban chinh tri ban chi huy quan su huyen nam can,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-014008,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014022,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Năm Căn,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện năm căn,ban hau can ky thuat ban chi huy quan su huyen nam can,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-014008,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014023,Ban Động viên - Ban Chỉ huy Quân sự huyện Năm Căn,ban động viên ban chỉ huy quân sự huyện năm căn,ban dong vien ban chi huy quan su huyen nam can,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-014008,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014024,Ban Dân quân tự vệ - Ban Chỉ huy Quân sự huyện Năm Căn,ban dân quân tự vệ ban chỉ huy quân sự huyện năm căn,ban dan quan tu ve ban chi huy quan su huyen nam can,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-014008,Cà Mau,BQP
BCA-DISTRICT-014025,Công an huyện Ngọc Hiển,công an huyện ngọc hiển,cong an huyen ngoc hien,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-013917,Cà Mau,BCA
BQP-DISTRICT-014026,Ban Chỉ huy Quân sự huyện Ngọc Hiển,ban chỉ huy quân sự huyện ngọc hiển,ban chi huy quan su huyen ngoc hien,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-013918,Cà Mau,BQP
BCA-DISTRICT-DEPARTMENT-014027,Đội Tổng hợp - Công an huyện Ngọc Hiển,đội tổng hợp công an huyện ngọc hiển,doi tong hop cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014028,Đội An ninh - Công an huyện Ngọc Hiển,đội an ninh công an huyện ngọc hiển,doi an ninh cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014029,Đội Điều tra tổng hợp - Công an huyện Ngọc Hiển,đội điều tra tổng hợp công an huyện ngọc hiển,doi dieu tra tong hop cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014030,Đội Cảnh sát hình sự - Công an huyện Ngọc Hiển,đội cảnh sát hình sự công an huyện ngọc hiển,doi canh sat hinh su cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014031,Đội Cảnh sát ĐTTP về kinh tế và ma túy - Công an huyện Ngọc Hiển,đội cảnh sát đttp về kinh tế và ma túy công an huyện ngọc hiển,doi canh sat dttp ve kinh te va ma tuy cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014032,Đội Cảnh sát QLHC về TTXH - Công an huyện Ngọc Hiển,đội cảnh sát qlhc về ttxh công an huyện ngọc hiển,doi canh sat qlhc ve ttxh cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014033,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Ngọc Hiển,đội cảnh sát giao thông trật tự công an huyện ngọc hiển,doi canh sat giao thong trat tu cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014034,Đội Cảnh sát PCCC và CNCH - Công an huyện Ngọc Hiển,đội cảnh sát pccc và cnch công an huyện ngọc hiển,doi canh sat pccc va cnch cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014035,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Ngọc Hiển,đội cảnh sát thi hành án hình sự và http công an huyện ngọc hiển,doi canh sat thi hanh an hinh su va http cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014036,Đội Kỹ thuật hình sự - Công an huyện Ngọc Hiển,đội kỹ thuật hình sự công an huyện ngọc hiển,doi ky thuat hinh su cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014037,Nhà tạm giữ - Công an huyện Ngọc Hiển,nhà tạm giữ công an huyện ngọc hiển,nha tam giu cong an huyen ngoc hien,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014025,Cà Mau,BCA
BQP-DISTRICT-DEPARTMENT-014038,Ban Tham mưu - Ban Chỉ huy Quân sự huyện Ngọc Hiển,ban tham mưu ban chỉ huy quân sự huyện ngọc hiển,ban tham muu ban chi huy quan su huyen ngoc hien,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-014026,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014039,Ban Chính trị - Ban Chỉ huy Quân sự huyện Ngọc Hiển,ban chính trị ban chỉ huy quân sự huyện ngọc hiển,ban chinh tri ban chi huy quan su huyen ngoc hien,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-014026,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014040,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Ngọc Hiển,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện ngọc hiển,ban hau can ky thuat ban chi huy quan su huyen ngoc hien,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-014026,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014041,Ban Động viên - Ban Chỉ huy Quân sự huyện Ngọc Hiển,ban động viên ban chỉ huy quân sự huyện ngọc hiển,ban dong vien ban chi huy quan su huyen ngoc hien,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-014026,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014042,Ban Dân quân tự vệ - Ban Chỉ huy Quân sự huyện Ngọc Hiển,ban dân quân tự vệ ban chỉ huy quân sự huyện ngọc hiển,ban dan quan tu ve ban chi huy quan su huyen ngoc hien,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BQP-DISTRICT-014026,Cà Mau,BQP
BCA-DISTRICT-014043,Công an huyện Phú Tân,công an huyện phú tân,cong an huyen phu tan,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-013917,Cà Mau,BCA
BQP-DISTRICT-014044,Ban Chỉ huy Quân sự huyện Phú Tân,ban chỉ huy quân sự huyện phú tân,ban chi huy quan su huyen phu tan,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-013918,Cà Mau,BQP
BCA-DISTRICT-DEPARTMENT-014045,Đội Tổng hợp - Công an huyện Phú Tân,đội tổng hợp công an huyện phú tân,doi tong hop cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014046,Đội An ninh - Công an huyện Phú Tân,đội an ninh công an huyện phú tân,doi an ninh cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014047,Đội Điều tra tổng hợp - Công an huyện Phú Tân,đội điều tra tổng hợp công an huyện phú tân,doi dieu tra tong hop cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014048,Đội Cảnh sát hình sự - Công an huyện Phú Tân,đội cảnh sát hình sự công an huyện phú tân,doi canh sat hinh su cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014049,Đội Cảnh sát ĐTTP về kinh tế và ma túy - Công an huyện Phú Tân,đội cảnh sát đttp về kinh tế và ma túy công an huyện phú tân,doi canh sat dttp ve kinh te va ma tuy cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014050,Đội Cảnh sát QLHC về TTXH - Công an huyện Phú Tân,đội cảnh sát qlhc về ttxh công an huyện phú tân,doi canh sat qlhc ve ttxh cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014051,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Phú Tân,đội cảnh sát giao thông trật tự công an huyện phú tân,doi canh sat giao thong trat tu cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014052,Đội Cảnh sát PCCC và CNCH - Công an huyện Phú Tân,đội cảnh sát pccc và cnch công an huyện phú tân,doi canh sat pccc va cnch cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014053,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Phú Tân,đội cảnh sát thi hành án hình sự và http công an huyện phú tân,doi canh sat thi hanh an hinh su va http cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014054,Đội Kỹ thuật hình sự - Công an huyện Phú Tân,đội kỹ thuật hình sự công an huyện phú tân,doi ky thuat hinh su cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014055,Nhà tạm giữ - Công an huyện Phú Tân,nhà tạm giữ công an huyện phú tân,nha tam giu cong an huyen phu tan,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BCA
BQP-DISTRICT-DEPARTMENT-014056,Ban Tham mưu - Ban Chỉ huy Quân sự huyện Phú Tân,ban tham mưu ban chỉ huy quân sự huyện phú tân,ban tham muu ban chi huy quan su huyen phu tan,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014057,Ban Chính trị - Ban Chỉ huy Quân sự huyện Phú Tân,ban chính trị ban chỉ huy quân sự huyện phú tân,ban chinh tri ban chi huy quan su huyen phu tan,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014058,Ban Hậu cần - Kỹ thuật - Ban Chỉ huy Quân sự huyện Phú Tân,ban hậu cần kỹ thuật ban chỉ huy quân sự huyện phú tân,ban hau can ky thuat ban chi huy quan su huyen phu tan,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014059,Ban Động viên - Ban Chỉ huy Quân sự huyện Phú Tân,ban động viên ban chỉ huy quân sự huyện phú tân,ban dong vien ban chi huy quan su huyen phu tan,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BQP
BQP-DISTRICT-DEPARTMENT-014060,Ban Dân quân tự vệ - Ban Chỉ huy Quân sự huyện Phú Tân,ban dân quân tự vệ ban chỉ huy quân sự huyện phú tân,ban dan quan tu ve ban chi huy quan su huyen phu tan,MILITARY_DISTRICT_DEPT,DISTRICT_DEPARTMENT,,Cà Mau,BQP
BCA-DISTRICT-014061,Công an huyện Thới Bình,công an huyện thới bình,cong an huyen thoi binh,POLICE_DISTRICT,DISTRICT,BCA-PROVINCE-013917,Cà Mau,BCA
BQP-DISTRICT-014062,Ban Chỉ huy Quân sự huyện Thới Bình,ban chỉ huy quân sự huyện thới bình,ban chi huy quan su huyen thoi binh,MILITARY_DISTRICT,DISTRICT,BQP-PROVINCE-013918,Cà Mau,BQP
BCA-DISTRICT-DEPARTMENT-014063,Đội Tổng hợp - Công an huyện Thới Bình,đội tổng hợp công an huyện thới bình,doi tong hop cong an huyen thoi binh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014061,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014064,Đội An ninh - Công an huyện Thới Bình,đội an ninh công an huyện thới bình,doi an ninh cong an huyen thoi binh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014061,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014065,Đội Điều tra tổng hợp - Công an huyện Thới Bình,đội điều tra tổng hợp công an huyện thới bình,doi dieu tra tong hop cong an huyen thoi binh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014061,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014066,Đội Cảnh sát hình sự - Công an huyện Thới Bình,đội cảnh sát hình sự công an huyện thới bình,doi canh sat hinh su cong an huyen thoi binh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014061,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014067,Đội Cảnh sát ĐTTP về kinh tế và ma túy - Công an huyện Thới Bình,đội cảnh sát đttp về kinh tế và ma túy công an huyện thới bình,doi canh sat dttp ve kinh te va ma tuy cong an huyen thoi binh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014061,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014068,Đội Cảnh sát QLHC về TTXH - Công an huyện Thới Bình,đội cảnh sát qlhc về ttxh công an huyện thới bình,doi canh sat qlhc ve ttxh cong an huyen thoi binh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014061,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014069,Đội Cảnh sát Giao thông - Trật tự - Công an huyện Thới Bình,đội cảnh sát giao thông trật tự công an huyện thới bình,doi canh sat giao thong trat tu cong an huyen thoi binh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014061,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014070,Đội Cảnh sát PCCC và CNCH - Công an huyện Thới Bình,đội cảnh sát pccc và cnch công an huyện thới bình,doi canh sat pccc va cnch cong an huyen thoi binh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014061,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014071,Đội Cảnh sát thi hành án hình sự và HTTP - Công an huyện Thới Bình,đội cảnh sát thi hành án hình sự và http công an huyện thới bình,doi canh sat thi hanh an hinh su va http cong an huyen thoi binh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014061,Cà Mau,BCA
BCA-DISTRICT-DEPARTMENT-014072,Đội Kỹ thuật hình sự - Công an huyện Thới Bình,đội kỹ thuật hình sự công an huyện thới bình,doi ky thuat hinh su cong an huyen thoi binh,POLICE_DISTRICT_DEPT,DISTRICT_DEPARTMENT,BCA-DISTRICT-014061,Cà Mau,BCA
